g-force,time,trot,canter
4031,1368796,,
3637,1368822,,
3640,1368850,,
3605,1368877,,
3742,1368904,,
4066,1368931,,
4429,1368958,,
4165,1368986,,
3927,1369013,,
4259,1369040,,
4473,1369068,,
4370,1369095,,
4318,1369122,,
3900,1369149,,
3837,1369177,,
3809,1369204,,
4211,1369231,,
4147,1369263,,
4015,1369289,,
4103,1369317,,
4291,1369345,,
4416,1369371,,
4161,1369399,,
4266,1369465,,
3701,1369588,,
3986,1369616,,
4547,1369645,,
4392,1369671,,
3910,1369699,,
4073,1369725,,
4271,1369753,,
4247,1369781,,
4120,1369807,,
3825,1369835,,
3816,1369862,,
3938,1369893,,
4111,1369920,,
4227,1369948,,
4176,1369974,,
4178,1370002,,
4386,1370030,,
4199,1370056,,
4209,1370084,,
4150,1370110,,
4258,1370138,,
4054,1370165,,
4122,1370192,,
3936,1370220,,
3902,1370247,,
4062,1370274,,
3831,1370301,,
4031,1370329,,
4124,1370360,,
4016,1370387,,
3937,1370435,,
4935,1370577,,
5090,1370605,,
4264,1370633,,
4008,1370660,,
3716,1370688,,
4042,1370715,,
3867,1370742,,
3677,1370770,,
3393,1370797,,
3820,1370824,,
3557,1370851,,
4114,1370878,,
4121,1370905,,
2891,1370933,,
4025,1370960,,
3962,1370991,,
3976,1371019,,
4568,1371045,,
4658,1371073,,
4481,1371100,,
4838,1371127,,
4777,1371154,,
4551,1371182,,
3954,1371208,,
4066,1371236,,
3993,1371264,,
3961,1371290,,
3886,1371318,,
3915,1371344,,
4044,1371372,,
3987,1371399,,
4282,1371450,,
4308,1371586,,
4252,1371618,,
4056,1371646,,
4204,1371673,,
4102,1371701,,
4270,1371727,,
4347,1371755,,
4137,1371782,,
3811,1371809,,
3716,1371837,,
3682,1371864,,
3997,1371891,,
4143,1371918,,
4011,1371945,,
4206,1371972,,
3804,1372000,,
4019,1372027,,
4092,1372054,,
3974,1372082,,
4292,1372112,,
4431,1372139,,
4509,1372167,,
4541,1372194,,
4431,1372221,,
3985,1372249,,
3752,1372275,,
3958,1372303,,
3993,1372329,,
3631,1372357,,
3655,1372384,,
4031,1372411,,
4606,1372538,,
4179,1372697,,
4031,1372739,,
4124,1372766,,
3669,1372793,,
4030,1372825,,
3770,1372852,,
3615,1372879,,
4114,1372906,,
3712,1372934,,
3735,1372960,,
3887,1372988,,
4131,1373016,,
4544,1373042,,
4515,1373070,,
4581,1373096,,
4337,1373124,,
3830,1373151,,
3860,1373178,,
3870,1373206,,
3869,1373233,,
3980,1373260,,
4329,1373287,,
4445,1373319,,
4402,1373345,,
4509,1373373,,
4027,1373526,,
4060,1373607,,
3954,1373636,,
4340,1373664,,
4467,1373690,,
4425,1373718,,
5145,1373745,,
4771,1373772,,
4890,1373799,,
4465,1373827,,
4172,1373854,,
3531,1373881,,
3542,1373908,,
3486,1373935,,
3265,1373963,,
3436,1373993,,
4038,1374021,,
4500,1374048,,
4112,1374075,,
4413,1374102,,
4370,1374130,,
4878,1374156,,
5009,1374184,,
5205,1374212,,
4281,1374238,,
3744,1374266,,
4184,1374292,,
4165,1374320,,
3567,1374347,,
3390,1374374,,
3477,1374401,,
3831,1374470,,
4694,1374595,,
4284,1374626,,
3487,1374655,,
2567,1374706,,
4601,1374842,,
5510,1374871,,
5830,1374899,,
4665,1374926,,
4338,1374953,,
3740,1374981,,
3939,1375007,,
3962,1375035,,
3579,1375062,,
3739,1375089,,
4117,1375116,,
3861,1375143,,
4720,1375171,,
4548,1375198,,
4068,1375229,,
3652,1375256,,
4856,1375284,,
4862,1375310,,
3124,1375338,,
3624,1375365,,
4401,1375392,,
4883,1375419,,
4835,1375447,,
3755,1375473,,
3276,1375501,,
3663,1375528,,
5060,1375555,,
4579,1375583,,
5029,1375609,,
3948,1375637,,
4168,1375664,,
2017,1375791,,
6250,1375858,,
6615,1375887,,
5798,1375915,,
6940,1375941,,
5881,1375969,,
5842,1375996,,
4782,1376023,,
3283,1376075,,
2890,1376110,,
3001,1376138,,
2789,1376164,,
3678,1376192,,
4007,1376219,,
5341,1376246,,
3571,1376273,,
4759,1376301,,
4712,1376327,,
5095,1376355,,
4534,1376386,,
4551,1376413,,
4476,1376440,,
4435,1376467,,
3962,1376494,,
3908,1376522,,
4276,1376548,,
4387,1376576,,
3812,1376603,,
4285,1376630,,
5165,1376720,,
3973,1376874,,
5326,1376959,,
4937,1376987,,
4506,1377013,,
4097,1377041,,
4551,1377068,,
4655,1377095,,
4255,1377126,,
3692,1377154,,
3520,1377180,,
5134,1377208,,
5763,1377234,,
4575,1377262,,
4667,1377289,,
3373,1377316,,
3664,1377343,,
4171,1377371,,
3040,1377397,,
2902,1377425,,
5449,1377452,,
5087,1377479,,
5716,1377506,,
6250,1377533,,
2867,1377560,,
4591,1377592,,
5245,1377618,,
3219,1377752,,
2483,1377809,,
2277,1377838,,
2994,1377865,,
4049,1377892,,
2153,1377920,,
327,1377946,,
2992,1377974,,
5346,1378000,,
6373,1378028,,
4604,1378055,,
6966,1378082,,
6574,1378110,,
5628,1378137,,
4345,1378164,,
4153,1378191,,
3293,1378222,,
3386,1378249,,
2036,1378276,,
1316,1378304,,
1109,1378330,,
2737,1378358,,
4755,1378384,,
4004,1378412,,
4518,1378439,,
8039,1378466,,
3758,1378493,,
4986,1378521,,
4758,1378548,,
5419,1378575,,
5301,1378603,,
4497,1378653,,
2104,1378786,,
3643,1378814,,
4227,1378846,,
4642,1378873,,
4592,1378900,,
3989,1378927,,
4138,1378955,,
4779,1378981,,
5308,1379009,,
4683,1379036,,
3788,1379063,,
3708,1379090,,
3955,1379118,,
2088,1379144,,
3533,1379172,,
3795,1379198,,
3902,1379226,,
4586,1379253,,
4866,1379280,,
4446,1379312,,
4461,1379339,,
4335,1379365,,
4310,1379393,,
4530,1379420,,
4486,1379447,,
4548,1379475,,
4069,1379502,,
4189,1379529,,
3837,1379556,,
3077,1379584,,
3068,1379610,,
3869,1379679,,
3968,1379799,,
4627,1379826,,
4283,1379854,,
3879,1379881,,
3524,1379908,,
2546,1379940,,
4011,1379966,,
5163,1379994,,
4704,1380021,,
4431,1380048,,
4452,1380075,,
2910,1380154,,
3056,1380182,,
3731,1380208,,
4475,1380235,,
4300,1380262,,
4676,1380289,,
4782,1380317,,
4869,1380343,,
5010,1380371,,
5430,1380398,,
3938,1380425,,
3822,1380530,,
4159,1380620,,
4010,1380648,,
3511,1380675,,
3523,1380703,,
3057,1380729,,
3560,1380757,,
4285,1380784,,
4915,1380810,,
4904,1380838,,
3704,1380866,,
4288,1380892,,
5298,1380919,,
5262,1380946,,
4734,1380973,,
3952,1381001,,
3463,1381027,,
2972,1381055,,
3384,1381082,,
4182,1381113,,
4450,1381140,,
4624,1381167,,
4086,1381194,,
3895,1381221,,
3471,1381248,,
3146,1381275,,
3058,1381302,,
3183,1381329,,
4101,1381356,,
4316,1381384,,
4299,1381410,,
4906,1381545,,
2976,1381699,,
3682,1381737,,
4348,1381765,,
4638,1381791,,
4428,1381819,,
3834,1381850,,
3513,1381876,,
3261,1381903,,
3209,1381931,,
3911,1381957,,
4354,1381985,,
5081,1382011,,
4595,1382039,,
4097,1382066,,
3756,1382093,,
5339,1382120,,
5149,1382148,,
4793,1382174,,
3640,1382201,,
3038,1382228,,
2997,1382255,,
3521,1382283,,
4043,1382309,,
4481,1382340,,
4769,1382367,,
4354,1382394,,
3523,1382487,,
4986,1382585,,
5286,1382614,,
3571,1382641,,
4490,1382668,,
4096,1382695,,
5162,1382722,,
4060,1382749,,
2748,1382776,,
2133,1382803,,
2472,1382831,,
4025,1382857,,
4561,1382885,,
5529,1382912,,
4672,1382939,,
4936,1382970,,
3927,1382996,,
1884,1383024,,
3616,1383052,,
3695,1383078,,
3517,1383106,,
3427,1383134,,
5496,1383160,,
5532,1383188,,
5348,1383216,,
3611,1383242,,
2824,1383270,,
2992,1383298,,
3455,1383325,,
4824,1383352,,
4326,1383379,,
4452,1383431,,
4768,1383574,,
4877,1383602,,
4825,1383630,,
4813,1383657,,
4208,1383685,,
3254,1383712,,
1466,1383739,,
3357,1383767,,
5520,1383794,,
5466,1383821,,
5741,1383873,,
4904,1383901,,
2390,1383928,,
3790,1383955,,
1154,1383983,,
3809,1384010,,
4259,1384037,,
3938,1384065,,
3670,1384096,,
3493,1384123,,
5259,1384151,,
4278,1384185,,
5717,1384212,,
3955,1384240,,
5358,1384266,,
4594,1384294,,
3649,1384322,,
1192,1384348,,
1391,1384376,,
1924,1384402,,
3375,1384455,,
5979,1384588,,
6447,1384616,,
6534,1384644,,
5014,1384672,,
4591,1384698,,
2264,1384730,,
1846,1384757,,
1852,1384784,,
-8,1384811,,
1250,1384839,,
3080,1384866,,
6246,1384893,,
4684,1384921,,
6326,1384947,,
5904,1384975,,
5732,1385003,,
5808,1385029,,
5089,1385057,,
5025,1385084,,
4756,1385111,,
2587,1385139,,
994,1385165,,
523,1385197,,
588,1385225,,
1825,1385251,,
4963,1385279,,
6075,1385306,,
8805,1385333,,
4804,1385361,,
7896,1385388,,
7262,1385438,,
738,1385571,,
-185,1385598,,
2401,1385627,,
4573,1385654,,
5020,1385681,,
7489,1385708,,
5894,1385736,,
5735,1385763,,
5608,1385790,,
5298,1385818,,
3644,1385857,,
2424,1385884,,
1882,1385911,,
2029,1385938,,
498,1385966,,
880,1385993,,
2309,1386020,,
4638,1386047,,
6923,1386075,,
6696,1386102,,
6764,1386129,,
8615,1386157,,
5890,1386183,,
6051,1386211,,
4347,1386238,,
2243,1386265,,
737,1386293,,
467,1386323,,
-467,1386351,,
2118,1386378,,
4412,1386405,,
5615,1386532,,
-623,1386694,,
5638,1386868,,
7410,1386896,,
4961,1386968,,
3432,1386995,,
-162,1387022,,
214,1387049,,
-861,1387076,,
2048,1387104,,
4793,1387131,,
5404,1387158,,
7695,1387186,,
5004,1387212,,
6470,1387244,,
5637,1387272,,
4682,1387298,,
3547,1387326,,
2485,1387353,,
1777,1387380,,
409,1387408,,
-4,1387435,,
1168,1387462,,
3684,1387489,,
7247,1387516,,
7275,1387543,,
7510,1387571,,
7550,1387598,,
6369,1387625,,
3638,1387713,,
902,1387816,,
3922,1387845,,
6186,1387876,,
5386,1387904,,
8629,1387931,,
6209,1387958,,
6074,1387985,,
5065,1388012,,
3833,1388040,,
2420,1388067,,
1908,1388094,,
421,1388122,,
302,1388148,,
620,1388176,,
3593,1388204,,
6694,1388230,,
7292,1388258,,
6975,1388284,,
6975,1388312,,
6771,1388340,,
5757,1388378,,
4288,1388405,,
3020,1388433,,
99,1388460,,
314,1388487,,
-593,1388514,,
1878,1388541,,
4023,1388568,,
6369,1388596,,
6383,1388623,,
7031,1388690,,
1772,1388812,,
706,1388839,,
-284,1388868,,
683,1388895,,
3688,1388922,,
7137,1388950,,
6981,1388977,,
6541,1389007,,
7660,1389035,,
6208,1389062,,
5691,1389089,,
4528,1389117,,
2830,1389144,,
668,1389171,,
-31,1389198,,
-820,1389225,,
2646,1389252,,
4858,1389280,,
7104,1389307,,
7903,1389334,,
5717,1389362,,
6844,1389389,,
5805,1389416,,
4177,1389444,,
3350,1389470,,
2724,1389502,,
1573,1389529,,
-571,1389556,,
-228,1389583,,
1191,1389611,,
6106,1389661,,
5979,1389794,,
4768,1389821,,
2290,1389849,,
594,1389877,,
540,1389904,,
-534,1389931,,
3307,1389959,,
4036,1389985,,
7743,1390013,,
6106,1390040,,
6490,1390067,,
6364,1390095,,
4713,1390126,,
4601,1390152,,
3809,1390180,,
2189,1390206,,
-92,1390234,,
-410,1390261,,
2634,1390288,,
2723,1390316,,
7426,1390343,,
7312,1390369,,
6836,1390397,,
8648,1390425,,
5684,1390451,,
5040,1390479,,
2758,1390505,,
218,1390533,,
-1145,1390560,,
3234,1390592,,
4609,1390619,,
4779,1390686,,
486,1390844,,
7053,1390945,,
10473,1390973,,
6148,1391000,,
12815,1391028,,
6400,1391055,,
3254,1391082,,
1565,1391110,,
3428,1391136,,
4956,1391164,,
4282,1391191,,
-1064,1391218,,
2899,1391245,,
3232,1391272,,
3707,1391299,,
3404,1391331,,
2840,1391357,,
3280,1391385,,
5124,1391412,,
7874,1391439,,
7855,1391466,,
8106,1391494,,
9924,1391520,,
7855,1391548,,
3281,1391576,,
3457,1391602,,
4294,1391654,,
3520,1391804,,
1610,1391832,,
1838,1391859,,
6721,1391888,,
7014,1391915,,
12864,1391946,,
-74,1391973,,
12213,1392001,,
6804,1392027,,
8471,1392055,,
2331,1392082,,
5343,1392109,,
4083,1392137,,
4339,1392163,,
2568,1392191,,
-44,1392218,,
-666,1392245,,
2101,1392273,,
2460,1392300,,
2164,1392327,,
1996,1392354,,
1395,1392381,,
4717,1392408,,
13346,1392490,,
3926,1392601,,
4814,1392629,,
4658,1392705,,
2413,1392820,,
2356,1392849,,
2112,1392876,,
690,1392904,,
3696,1392930,,
8626,1392958,,
7566,1392985,,
12009,1393012,,
7169,1393039,,
10676,1393067,,
5352,1393094,,
4324,1393121,,
4227,1393148,,
3981,1393175,,
4530,1393206,,
3487,1393233,,
2720,1393260,,
-153,1393288,,
17,1393314,,
2320,1393342,,
2527,1393370,,
2002,1393396,,
1913,1393424,,
1898,1393451,,
7132,1393523,,
11407,1393550,,
7541,1393577,,
8516,1393604,,
6578,1393632,,
5430,1393728,,
719,1393822,,
-716,1393856,,
1950,1393883,,
3040,1393909,,
2507,1393937,,
1572,1393965,,
1460,1393991,,
6864,1394019,,
9343,1394045,,
9317,1394073,,
5824,1394100,,
10409,1394127,,
8146,1394154,,
5654,1394182,,
1668,1394209,,
5898,1394236,,
4566,1394264,,
5621,1394290,,
4710,1394318,,
2909,1394349,,
676,1394376,,
-122,1394403,,
1143,1394430,,
2010,1394457,,
2659,1394485,,
1586,1394511,,
1401,1394539,,
6885,1394566,,
8544,1394593,,
8055,1394620,,
7729,1394648,,
4128,1394749,,
3488,1394904,,
1465,1394976,,
1970,1395004,,
2202,1395031,,
1547,1395062,,
508,1395089,,
3963,1395117,,
7001,1395143,,
7129,1395171,,
12838,1395197,,
6637,1395225,,
11011,1395252,,
7915,1395279,,
2367,1395306,,
5419,1395334,,
4003,1395360,,
3990,1395388,,
3969,1395415,,
3535,1395442,,
602,1395470,,
-635,1395496,,
2004,1395524,,
3562,1395555,,
2224,1395581,,
2871,1395609,,
3348,1395636,,
2162,1395663,,
2819,1395690,,
9350,1395758,,
2566,1395879,,
3545,1395907,,
3935,1395936,,
3486,1395962,,
-750,1395990,,
2436,1396017,,
3548,1396044,,
2390,1396071,,
2509,1396099,,
2389,1396125,,
3979,1396153,,
9176,1396184,,
15967,1396211,,
3602,1396238,,
10301,1396264,,
9569,1396292,,
2098,1396319,,
5138,1396346,,
4224,1396374,,
4177,1396401,,
2871,1396427,,
-9,1396455,,
-149,1396482,,
1881,1396509,,
2733,1396536,,
2112,1396563,,
1931,1396591,,
1742,1396618,,
5839,1396648,,
6396,1396676,,
11734,1396719,,
5802,1396866,,
4477,1396895,,
4805,1396923,,
3312,1396951,,
434,1396978,,
-249,1397005,,
877,1397032,,
1756,1397059,,
2915,1397087,,
2155,1397114,,
1405,1397141,,
3342,1397169,,
7023,1397195,,
7820,1397223,,
10676,1397250,,
8081,1397280,,
11277,1397308,,
6696,1397335,,
2371,1397362,,
4205,1397389,,
3199,1397416,,
4468,1397443,,
3115,1397471,,
1517,1397497,,
355,1397525,,
855,1397552,,
1582,1397579,,
3126,1397606,,
2330,1397634,,
2638,1397685,,
14261,1397820,,
5734,1397848,,
2595,1397880,,
4460,1397907,,
4090,1397934,,
4110,1397961,,
2930,1397988,,
-475,1398016,,
1064,1398042,,
2309,1398070,,
3731,1398096,,
2199,1398124,,
1518,1398151,,
3392,1398178,,
9332,1398205,,
7170,1398233,,
17928,1398259,,
5065,1398287,,
10211,1398313,,
7838,1398341,,
2287,1398372,,
6854,1398398,,
4648,1398450,,
2326,1398591,,
3050,1398620,,
1322,1398663,,
9860,1398815,,
4292,1398944,,
2822,1398973,,
1199,1399001,,
-181,1399028,,
-309,1399055,,
1489,1399083,,
2275,1399109,,
2088,1399137,,
3019,1399163,,
931,1399191,,
5500,1399222,,
5158,1399248,,
8104,1399276,,
15991,1399303,,
4905,1399329,,
11824,1399357,,
7949,1399384,,
3472,1399411,,
5283,1399438,,
4734,1399465,,
4346,1399492,,
3659,1399520,,
194,1399546,,
-717,1399574,,
1555,1399601,,
2005,1399628,,
1484,1399717,,
13856,1399819,,
8152,1399877,,
5928,1399904,,
3926,1399931,,
6034,1399958,,
5117,1399985,,
4614,1400012,,
3373,1400039,,
757,1400067,,
-358,1400093,,
1013,1400121,,
1782,1400147,,
3294,1400175,,
2171,1400202,,
1149,1400229,,
2920,1400256,,
10562,1400328,,
8897,1400354,,
10786,1400386,,
7543,1400413,,
5352,1400440,,
4822,1400467,,
5483,1400495,,
5049,1400521,,
3840,1400548,,
2892,1400576,,
-123,1400602,,
-411,1400630,,
2100,1400725,,
9303,1400819,,
5076,1400849,,
15726,1400876,,
8023,1400910,,
9435,1400938,,
4724,1400965,,
5351,1400991,,
6364,1401022,,
5258,1401050,,
4396,1401076,,
3446,1401104,,
673,1401131,,
-507,1401157,,
504,1401185,,
1883,1401211,,
3212,1401239,,
2559,1401266,,
1042,1401293,,
2205,1401320,,
5960,1401347,,
7426,1401374,,
11914,1401401,,
2831,1401428,,
9262,1401455,,
1633,1401763,,
2074,1401832,,
2410,1401861,,
6741,1401888,,
9451,1401915,,
11354,1401943,,
2779,1401969,,
10226,1401997,,
10093,1402023,,
4282,1402051,,
6184,1402078,,
5587,1402104,,
5545,1402132,,
4757,1402159,,
3701,1402186,,
1222,1402213,,
741,1402241,,
1799,1402267,,
2131,1402299,,
1543,1402326,,
1759,1402353,,
3336,1402380,,
-170,1402407,,
5626,1402435,,
8123,1402462,,
9368,1402489,,
4800,1402517,,
11042,1402545,,
9751,1402571,,
5393,1402599,,
3556,1402627,,
5261,1402653,,
902,1402779,,
1693,1402844,,
2826,1402872,,
1623,1402900,,
1289,1402932,,
2671,1402958,,
4759,1402986,,
7860,1403013,,
10909,1403040,,
6955,1403068,,
9222,1403095,,
10189,1403122,,
5233,1403150,,
3982,1403177,,
5510,1403204,,
3827,1403232,,
5016,1403259,,
4077,1403286,,
2131,1403314,,
155,1403341,,
-148,1403368,,
1567,1403400,,
2759,1403426,,
2040,1403454,,
1983,1403482,,
2853,1403509,,
3090,1403536,,
8000,1403564,,
8034,1403590,,
11956,1403618,,
7257,1403645,,
7021,1403712,,
2072,1403872,,
1349,1403971,,
1156,1404000,,
3682,1404027,,
366,1404055,,
4689,1404082,,
6834,1404109,,
10389,1404140,,
9109,1404168,,
11416,1404194,,
9415,1404222,,
4321,1404250,,
3481,1404276,,
4956,1404304,,
4245,1404332,,
5203,1404358,,
3505,1404386,,
2066,1404413,,
118,1404464,,
1888,1404604,,
4318,1404633,,
6416,1404736,,
5861,1404824,,
5676,1404854,,
4548,1404884,,
4122,1404912,,
2948,1404940,,
87,1404966,,
-837,1404994,,
1553,1405022,,
1982,1405048,,
1633,1405076,,
2798,1405103,,
1547,1405130,,
4849,1405158,,
7828,1405185,,
7622,1405212,,
12662,1405240,,
8741,1405266,,
8255,1405294,,
6883,1405321,,
3098,1405348,,
5800,1405380,,
6008,1405407,,
5599,1405434,,
3800,1405461,,
704,1405489,,
1014,1405516,,
858,1405543,,
1946,1405571,,
724,1405597,,
1587,1405625,,
2270,1405652,,
8044,1405749,,
8229,1405843,,
4264,1405873,,
3898,1405899,,
5068,1405927,,
5123,1405954,,
5751,1405985,,
3752,1406013,,
1135,1406040,,
513,1406067,,
597,1406094,,
1935,1406121,,
3075,1406149,,
2407,1406176,,
798,1406203,,
1629,1406230,,
5224,1406258,,
9192,1406285,,10000
8765,1406312,,10000
9368,1406340,,10000
10564,1406367,,10000
10602,1406394,,10000
4992,1406422,,10000
4931,1406448,,10000
5297,1406480,,10000
4308,1406508,,10000
4597,1406534,,10000
2395,1406562,,10000
674,1406589,,10000
-150,1406616,,10000
1715,1406667,,10000
5095,1406806,,10000
8667,1406833,,10000
11016,1406862,,10000
5139,1406889,,10000
8454,1406917,,10000
10853,1406944,,10000
5300,1406971,,10000
3450,1406999,,10000
5675,1407026,,10000
4714,1407053,,10000
5710,1407081,,10000
3517,1407112,,10000
675,1407139,,10000
2133,1407210,,10000
2312,1407237,,10000
2702,1407264,,10000
989,1407292,,10000
3039,1407319,,10000
4507,1407346,,10000
9381,1407373,,10000
10673,1407400,,10000
3492,1407428,,10000
9030,1407455,,10000
9743,1407482,,10000
5181,1407510,,10000
4458,1407537,,10000
5119,1407564,,10000
4383,1407592,,10000
5589,1407624,,10000
2786,1407676,,10000
3033,1407828,,10000
8566,1407953,,10000
8196,1407983,,10000
9193,1408010,,10000
3739,1408062,,10000
5443,1408090,,10000
5166,1408116,,10000
5000,1408144,,10000
5308,1408171,,10000
3448,1408198,,10000
1472,1408225,,10000
483,1408252,,10000
-227,1408280,,10000
2014,1408307,,10000
2411,1408334,,10000
1605,1408361,,10000
1767,1408393,,10000
3168,1408419,,10000
4722,1408447,,10000
7742,1408475,,10000
12245,1408501,,10000
3996,1408529,,10000
10537,1408556,,10000
6589,1408583,,10000
2237,1408611,,10000
4993,1408637,,10000
6213,1408689,,10000
1713,1408827,,10000
2581,1408855,,10000
2422,1408883,,10000
1063,1408911,,10000
3336,1408939,,10000
4741,1408965,,10000
10156,1408993,,10000
11706,1409024,,10000
5648,1409051,,10000
9264,1409078,,10000
7384,1409105,,10000
3922,1409132,,10000
6287,1409160,,10000
3522,1409187,,10000
4584,1409214,,10000
3975,1409242,,10000
1066,1409268,,10000
-1027,1409296,,10000
1966,1409331,,10000
1664,1409357,,10000
2911,1409385,,10000
1363,1409412,,10000
2398,1409439,,10000
4125,1409467,,10000
8140,1409498,,10000
6983,1409524,,10000
13059,1409552,,10000
9128,1409580,,10000
7870,1409606,,10000
7118,1409634,,10000
6115,1409700,,10000
446,1409821,,10000
-466,1409850,,10000
1231,1409878,,10000
1498,1409905,,10000
2194,1409932,,10000
2019,1409959,,10000
2089,1409986,,10000
3074,1410014,,10000
8823,1410040,,10000
5718,1410068,,10000
15862,1410096,,10000
6887,1410126,,10000
9818,1410153,,10000
6850,1410181,,10000
3492,1410207,,10000
4399,1410235,,10000
5000,1410262,,10000
5082,1410289,,10000
4012,1410316,,10000
2462,1410343,,10000
0,1410370,,10000
-112,1410398,,10000
2059,1410424,,10000
2940,1410466,,10000
7724,1410609,,10000
13795,1410636,,10000
6865,1410731,,10000
4979,1410831,,10000
2920,1410864,,10000
878,1410890,,10000
-8,1410918,,10000
863,1410945,,10000
1965,1410972,,10000
3359,1410999,,10000
2406,1411026,,10000
1764,1411053,,10000
2478,1411081,,10000
3679,1411107,,10000
8456,1411135,,10000
9056,1411162,,10000
12641,1411189,,10000
11903,1411216,,10000
6637,1411244,,10000
6715,1411270,,10000
4930,1411298,,10000
4145,1411325,,10000
4661,1411356,,10000
3866,1411383,,10000
1668,1411410,,10000
-597,1411438,,10000
153,1411465,,10000
1478,1411492,,10000
2719,1411519,,10000
3075,1411547,,10000
1837,1411573,,10000
1523,1411601,,10000
7906,1411628,,10000
6030,1411680,,10000
5746,1411833,,10000
-221,1411957,,10000
-448,1411986,,10000
1192,1412013,,10000
2044,1412040,,10000
2613,1412067,,10000
1636,1412099,,10000
1972,1412125,,10000
7501,1412153,,10000
7548,1412179,,10000
10441,1412207,,10000
7399,1412234,,10000
9728,1412261,,10000
8156,1412288,,10000
7904,1412316,,10000
4569,1412343,,10000
5257,1412370,,10000
4789,1412398,,10000
4178,1412424,,10000
2495,1412452,,10000
654,1412478,,10000
-1403,1412506,,10000
1401,1412534,,10000
1727,1412560,,10000
2951,1412587,,10000
2453,1412615,,10000
1923,1412641,,10000
14627,1412764,,10000
8240,1412833,,10000
3659,1412861,,10000
7317,1412889,,10000
5066,1412916,,10000
4620,1412943,,10000
3366,1412970,,10000
1906,1412998,,10000
78,1413025,,10000
-382,1413052,,10000
882,1413080,,10000
1740,1413106,,10000
3579,1413134,,10000
1834,1413160,,10000
1752,1413192,,10000
4576,1413219,,10000
7726,1413246,,10000
5987,1413273,,10000
15436,1413301,,10000
5229,1413327,,10000
9810,1413355,,10000
6478,1413382,,10000
4228,1413409,,10000
6490,1413436,,10000
4964,1413464,,10000
3525,1413498,,10000
3036,1413525,,10000
1064,1413553,,10000
369,1413579,,10000
351,1413607,,10000
1721,1413634,,10000
2890,1413685,,10000
13609,1413827,,10000
708,1413855,,10000
9684,1413883,,10000
8330,1413910,,10000
3741,1413938,,10000
5715,1413964,,10000
4597,1414036,,10000
3097,1414064,,10000
1936,1414090,,10000
739,1414118,,10000
-406,1414145,,10000
1203,1414172,,10000
1853,1414199,,10000
3075,1414226,,10000
2136,1414253,,10000
1327,1414281,,10000
4865,1414307,,10000
7642,1414335,,10000
8980,1414366,,10000
12381,1414393,,10000
9934,1414420,,10000
10071,1414448,,10000
5729,1414474,,10000
3831,1414502,,10000
6044,1414529,,10000
5097,1414556,,10000
4400,1414583,,10000
3310,1414610,,10000
1150,1414637,,10000
1576,1414704,,10000
4121,1414825,,10000
7806,1414854,,10000
8746,1414882,,10000
12236,1414909,,10000
7772,1414936,,10000
9510,1414968,,10000
5370,1414994,,10000
4489,1415022,,10000
6127,1415049,,10000
5530,1415076,,10000
4133,1415103,,10000
2888,1415131,,10000
133,1415157,,10000
-92,1415184,,10000
1087,1415212,,10000
1188,1415238,,10000
3114,1415266,,10000
2517,1415292,,10000
1944,1415320,,10000
2471,1415347,,10000
6428,1415374,,10000
7252,1415402,,10000
13294,1415429,,10000
5460,1415459,,10000
8352,1415487,,10000
7952,1415514,,10000
4130,1415541,,10000
6008,1415568,,10000
5240,1415596,,10000
5704,1415622,,10000
3254,1415673,,10000
2954,1415813,,10000
1398,1415840,,10000
2191,1415868,,10000
8960,1415921,,10000
8975,1415948,,10000
8570,1415975,,10000
8924,1416002,,10000
9559,1416030,,10000
5262,1416056,,10000
4166,1416088,,10000
6087,1416115,,10000
5113,1416142,,10000
4783,1416169,,10000
3253,1416197,,10000
1226,1416223,,10000
483,1416251,,10000
18,1416278,,10000
1361,1416305,,10000
2814,1416332,,10000
2716,1416359,,10000
1192,1416387,,10000
1714,1416414,,10000
6914,1416441,,10000
6905,1416468,,10000
12131,1416496,,10000
6621,1416546,,10000
4466,1416702,,10000
601,1416828,,10000
2180,1416857,,10000
3381,1416885,,10000
2002,1416912,,10000
1149,1416939,,10000
2439,1416967,,10000
2848,1416993,,10000
8855,1417021,,10000
9098,1417048,,10000
9484,1417075,,10000
9724,1417102,,10000
9146,1417129,,10000
7376,1417156,,10000
4816,1417184,,10000
5308,1417210,,10000
4549,1417238,,10000
4405,1417265,,10000
3308,1417292,,10000
773,1417323,,10000
-210,1417351,,10000
1577,1417377,,10000
1612,1417405,,10000
3167,1417432,,10000
2130,1417459,,10000
1992,1417486,,10000
11465,1417612,,10000
9276,1417676,,10000
6441,1417706,,10000
4615,1417733,,10000
5777,1417760,,10000
4409,1417787,,10000
4781,1417815,,10000
2905,1417841,,10000
916,1417869,,10000
-87,1417895,,10000
1462,1417927,,10000
1873,1417954,,10000
3311,1417980,,10000
1436,1418008,,10000
1171,1418035,,10000
3147,1418062,,10000
6915,1418089,,10000
8670,1418117,,10000
12431,1418143,,10000
6074,1418171,,10000
8634,1418198,,10000
8358,1418225,,10000
5168,1418252,,10000
6012,1418279,,10000
5535,1418306,,10000
4808,1418334,,10000
3872,1418360,,10000
1443,1418388,,10000
398,1418419,,10000
974,1418469,,10000
4335,1418606,,10000
6969,1418634,,10000
8348,1418661,,10000
13096,1418689,,10000
8356,1418716,,10000
11068,1418743,,10000
4595,1418770,,10000
3559,1418798,,10000
5382,1418824,,10000
5487,1418852,,10000
